id,manhole_id,before_path,after_path,location,timestamp,operation_time_minutes,gas_data,district,division,area,gas_data_raw,device_id,waste_collected_kg,blockage_level,gas_status,date,time
136,MH-0020,/images/before.png,/images/after.png,"{""latitude"": ""17.475539"", ""longitude"": ""78.489505""}",2025-07-20 14:18:40.525037+00:00,16,"{""CO"": 4.38, ""CH4"": 18.74, ""H2S"": 11.32}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.38, ""CH4"": 18.74, ""H2S"": 11.32}",sb_007,3,low,safe,20-07-2025,18:40.5
137,MH-0021,/images/before.png,/images/after.png,"{""latitude"": ""17.474582"", ""longitude"": ""78.492712""}",2025-07-27 16:07:40.525037+00:00,21,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",sb_006,10,medium,alert,27-07-2025,07:40.5
138,MH-0021,/images/before.png,/images/after.png,"{""latitude"": ""17.474582"", ""longitude"": ""78.492712""}",2025-07-27 15:48:40.525037+00:00,26,"{""CO"": 1.45, ""CH4"": 47.3, ""H2S"": 6.49}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.45, ""CH4"": 47.3, ""H2S"": 6.49}",sb_007,2,high,toxic,27-07-2025,48:40.5
139,MH-0021,/images/before.png,/images/after.png,"{""latitude"": ""17.474582"", ""longitude"": ""78.492712""}",2025-07-27 15:28:40.525037+00:00,22,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",sb_001,7,low,safe,27-07-2025,28:40.5
140,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 16:14:40.525037+00:00,15,"{""CO"": 0.21, ""CH4"": 40.12, ""H2S"": 19.52}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.21, ""CH4"": 40.12, ""H2S"": 19.52}",sb_006,10,low,safe,10-07-2025,14:40.5
141,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 15:58:40.525037+00:00,17,"{""CO"": 3.47, ""CH4"": 27.54, ""H2S"": 10.39}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.47, ""CH4"": 27.54, ""H2S"": 10.39}",sb_005,2,low,safe,10-07-2025,58:40.5
142,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 15:31:40.525037+00:00,16,"{""CO"": 2.8, ""CH4"": 69.1, ""H2S"": 6.36}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.8, ""CH4"": 69.1, ""H2S"": 6.36}",sb_009,10,low,safe,10-07-2025,31:40.5
143,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 15:01:40.525037+00:00,26,"{""CO"": 2.92, ""CH4"": 31.99, ""H2S"": 17.9}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.92, ""CH4"": 31.99, ""H2S"": 17.9}",sb_009,7,high,toxic,10-07-2025,01:40.5
144,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 14:35:40.525037+00:00,16,"{""CO"": 0.62, ""CH4"": 13.31, ""H2S"": 1.97}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.62, ""CH4"": 13.31, ""H2S"": 1.97}",sb_003,7,low,safe,10-07-2025,35:40.5
145,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 14:16:40.525037+00:00,24,"{""CO"": 3.86, ""CH4"": 23.25, ""H2S"": 9.4}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.86, ""CH4"": 23.25, ""H2S"": 9.4}",sb_010,4,medium,alert,10-07-2025,16:40.5
146,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 13:52:40.525037+00:00,26,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",sb_002,2,high,toxic,10-07-2025,52:40.5
147,MH-0022,/images/before.png,/images/after.png,"{""latitude"": ""17.47454"", ""longitude"": ""78.487203""}",2025-07-10 13:36:40.525037+00:00,29,"{""CO"": 0.07, ""CH4"": 86.71, ""H2S"": 8.01}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.07, ""CH4"": 86.71, ""H2S"": 8.01}",sb_001,5,low,safe,10-07-2025,36:40.5
148,MH-0023,/images/before.png,/images/after.png,"{""latitude"": ""17.473632"", ""longitude"": ""78.49286""}",2025-07-01 16:01:40.525037+00:00,30,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",sb_001,8,medium,alert,01-07-2025,01:40.5
149,MH-0023,/images/before.png,/images/after.png,"{""latitude"": ""17.473632"", ""longitude"": ""78.49286""}",2025-07-01 15:41:40.525037+00:00,28,"{""CO"": 1.52, ""CH4"": 21.51, ""H2S"": 4.19}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.52, ""CH4"": 21.51, ""H2S"": 4.19}",sb_004,3,low,safe,01-07-2025,41:40.5
150,MH-0023,/images/before.png,/images/after.png,"{""latitude"": ""17.473632"", ""longitude"": ""78.49286""}",2025-07-01 15:18:40.525037+00:00,25,"{""CO"": 2.64, ""CH4"": 26.04, ""H2S"": 1.88}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.64, ""CH4"": 26.04, ""H2S"": 1.88}",sb_002,5,medium,alert,01-07-2025,18:40.5
151,MH-0023,/images/before.png,/images/after.png,"{""latitude"": ""17.473632"", ""longitude"": ""78.49286""}",2025-07-01 14:50:40.525037+00:00,15,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",sb_002,10,high,toxic,01-07-2025,50:40.5
152,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 16:10:40.525037+00:00,29,"{""CO"": 2.52, ""CH4"": 36.4, ""H2S"": 0.52}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.52, ""CH4"": 36.4, ""H2S"": 0.52}",sb_001,8,medium,alert,27-07-2025,10:40.5
153,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 15:52:40.525037+00:00,28,"{""CO"": 3.5, ""CH4"": 78.05, ""H2S"": 2.18}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.5, ""CH4"": 78.05, ""H2S"": 2.18}",sb_008,8,high,toxic,27-07-2025,52:40.5
154,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 15:37:40.525037+00:00,20,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",sb_009,2,low,safe,27-07-2025,37:40.5
155,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 15:11:40.525037+00:00,29,"{""CO"": 3.58, ""CH4"": 19.98, ""H2S"": 19.87}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.58, ""CH4"": 19.98, ""H2S"": 19.87}",sb_008,4,high,toxic,27-07-2025,11:40.5
156,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 14:48:40.525037+00:00,21,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_006,6,high,toxic,27-07-2025,48:40.5
157,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 14:27:40.525037+00:00,22,"{""CO"": 1.5, ""CH4"": 87.01, ""H2S"": 15.11}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.5, ""CH4"": 87.01, ""H2S"": 15.11}",sb_009,3,medium,alert,27-07-2025,27:40.5
158,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 14:04:40.525037+00:00,24,"{""CO"": 4.74, ""CH4"": 47.69, ""H2S"": 1.1}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.74, ""CH4"": 47.69, ""H2S"": 1.1}",sb_009,10,low,safe,27-07-2025,04:40.5
159,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 13:45:40.525037+00:00,19,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_008,6,low,safe,27-07-2025,45:40.5
160,MH-0024,/images/before.png,/images/after.png,"{""latitude"": ""17.472861"", ""longitude"": ""78.495653""}",2025-07-27 13:28:40.525037+00:00,15,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_006,5,low,safe,27-07-2025,28:40.5
161,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 16:14:40.525037+00:00,29,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",sb_001,8,low,safe,12-07-2025,14:40.5
162,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 15:47:40.525037+00:00,19,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",sb_005,3,low,safe,12-07-2025,47:40.5
163,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 15:17:40.525037+00:00,24,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",sb_005,9,high,toxic,12-07-2025,17:40.5
164,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 14:53:40.525037+00:00,23,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",sb_003,10,low,safe,12-07-2025,53:40.5
165,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 14:32:40.525037+00:00,27,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",sb_003,6,high,toxic,12-07-2025,32:40.5
166,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 14:07:40.525037+00:00,23,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",sb_004,4,high,toxic,12-07-2025,07:40.5
167,MH-0025,/images/before.png,/images/after.png,"{""latitude"": ""17.47463"", ""longitude"": ""78.48788""}",2025-07-12 13:40:40.525037+00:00,27,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",sb_010,8,high,toxic,12-07-2025,40:40.5
168,MH-0026,/images/before.png,/images/after.png,"{""latitude"": ""17.473351"", ""longitude"": ""78.493082""}",2025-07-12 16:06:40.525037+00:00,30,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",sb_006,9,medium,alert,12-07-2025,06:40.5
169,MH-0026,/images/before.png,/images/after.png,"{""latitude"": ""17.473351"", ""longitude"": ""78.493082""}",2025-07-12 15:38:40.525037+00:00,28,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",sb_003,10,high,toxic,12-07-2025,38:40.5
170,MH-0026,/images/before.png,/images/after.png,"{""latitude"": ""17.473351"", ""longitude"": ""78.493082""}",2025-07-12 15:12:40.525037+00:00,28,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_007,10,low,safe,12-07-2025,12:40.5
171,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 16:01:40.525037+00:00,19,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",sb_005,8,low,safe,09-07-2025,01:40.5
172,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 15:40:40.525037+00:00,27,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",sb_002,3,medium,alert,09-07-2025,40:40.5
173,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 15:14:40.525037+00:00,19,"{""CO"": 4.41, ""CH4"": 1.51, ""H2S"": 0.63}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.41, ""CH4"": 1.51, ""H2S"": 0.63}",sb_009,9,medium,alert,09-07-2025,14:40.5
174,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 14:49:40.525037+00:00,21,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",sb_007,5,high,toxic,09-07-2025,49:40.5
175,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 14:20:40.525037+00:00,25,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",sb_004,5,low,safe,09-07-2025,20:40.5
176,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 13:54:40.525037+00:00,19,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",sb_002,6,medium,alert,09-07-2025,54:40.5
177,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 13:33:40.525037+00:00,26,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",sb_004,5,high,toxic,09-07-2025,33:40.5
178,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 13:08:40.525037+00:00,28,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_008,4,low,safe,09-07-2025,08:40.5
179,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 12:52:40.525037+00:00,15,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_006,7,high,toxic,09-07-2025,52:40.5
180,MH-0027,/images/before.png,/images/after.png,"{""latitude"": ""17.472882"", ""longitude"": ""78.490321""}",2025-07-09 12:34:40.525037+00:00,29,"{""CO"": 0.21, ""CH4"": 25.22, ""H2S"": 12.25}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.21, ""CH4"": 25.22, ""H2S"": 12.25}",sb_005,8,high,toxic,09-07-2025,34:40.5
181,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 16:05:40.525037+00:00,20,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",sb_006,8,low,safe,09-07-2025,05:40.5
182,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 15:49:40.525037+00:00,27,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",sb_006,4,low,safe,09-07-2025,49:40.5
183,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 15:19:40.525037+00:00,20,"{""CO"": 3.15, ""CH4"": 67.44, ""H2S"": 4.59}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.15, ""CH4"": 67.44, ""H2S"": 4.59}",sb_001,4,high,toxic,09-07-2025,19:40.5
184,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 14:57:40.525037+00:00,23,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",sb_006,5,medium,alert,09-07-2025,57:40.5
185,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 14:27:40.525037+00:00,22,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",sb_003,3,high,toxic,09-07-2025,27:40.5
186,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 14:08:40.525037+00:00,29,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",sb_008,9,high,toxic,09-07-2025,08:40.5
187,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 13:43:40.525037+00:00,20,"{""CO"": 4.06, ""CH4"": 36.18, ""H2S"": 3.51}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.06, ""CH4"": 36.18, ""H2S"": 3.51}",sb_001,3,medium,alert,09-07-2025,43:40.5
188,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 13:28:40.525037+00:00,18,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",sb_005,3,high,toxic,09-07-2025,28:40.5
189,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 13:13:40.525037+00:00,19,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",sb_002,6,medium,alert,09-07-2025,13:40.5
190,MH-0028,/images/before.png,/images/after.png,"{""latitude"": ""17.47299"", ""longitude"": ""78.495746""}",2025-07-09 12:50:40.525037+00:00,20,"{""CO"": 1.03, ""CH4"": 56.71, ""H2S"": 10.77}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 56.71, ""H2S"": 10.77}",sb_006,2,high,toxic,09-07-2025,50:40.5
191,MH-0029,/images/before.png,/images/after.png,"{""latitude"": ""17.473066"", ""longitude"": ""78.485909""}",2025-07-09 16:03:40.540667+00:00,21,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",sb_006,7,high,toxic,09-07-2025,03:40.5
192,MH-0029,/images/before.png,/images/after.png,"{""latitude"": ""17.473066"", ""longitude"": ""78.485909""}",2025-07-09 15:43:40.540667+00:00,29,"{""CO"": 2.82, ""CH4"": 36.83, ""H2S"": 13.82}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.82, ""CH4"": 36.83, ""H2S"": 13.82}",sb_002,6,high,toxic,09-07-2025,43:40.5
193,MH-0029,/images/before.png,/images/after.png,"{""latitude"": ""17.473066"", ""longitude"": ""78.485909""}",2025-07-09 15:26:40.540667+00:00,20,"{""CO"": 2.14, ""CH4"": 50.1, ""H2S"": 15.0}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.14, ""CH4"": 50.1, ""H2S"": 15.0}",sb_005,7,low,safe,09-07-2025,26:40.5
194,MH-0030,/images/before.png,/images/after.png,"{""latitude"": ""17.476219"", ""longitude"": ""78.495534""}",2025-07-20 16:15:40.540667+00:00,17,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",sb_008,2,high,toxic,20-07-2025,15:40.5
195,MH-0030,/images/before.png,/images/after.png,"{""latitude"": ""17.476219"", ""longitude"": ""78.495534""}",2025-07-20 15:52:40.540667+00:00,28,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",sb_002,7,medium,alert,20-07-2025,52:40.5
196,MH-0030,/images/before.png,/images/after.png,"{""latitude"": ""17.476219"", ""longitude"": ""78.495534""}",2025-07-20 15:25:40.540667+00:00,27,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",sb_005,6,low,safe,20-07-2025,25:40.5
197,MH-0030,/images/before.png,/images/after.png,"{""latitude"": ""17.476219"", ""longitude"": ""78.495534""}",2025-07-20 15:10:40.540667+00:00,19,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",sb_007,4,high,toxic,20-07-2025,10:40.5
198,MH-0030,/images/before.png,/images/after.png,"{""latitude"": ""17.476219"", ""longitude"": ""78.495534""}",2025-07-20 14:41:40.540667+00:00,19,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",sb_005,2,medium,alert,20-07-2025,41:40.5
199,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 16:06:40.540667+00:00,27,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",sb_002,10,medium,alert,19-07-2025,06:40.5
200,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 15:45:40.540667+00:00,15,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",sb_010,6,medium,alert,19-07-2025,45:40.5
201,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 15:27:40.540667+00:00,27,"{""CO"": 0.06, ""CH4"": 9.64, ""H2S"": 15.04}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.06, ""CH4"": 9.64, ""H2S"": 15.04}",sb_001,4,low,safe,19-07-2025,27:40.5
202,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 15:09:40.540667+00:00,24,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",sb_009,2,low,safe,19-07-2025,09:40.5
203,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 14:44:40.540667+00:00,22,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",sb_001,4,high,toxic,19-07-2025,44:40.5
