id,device_id,before_path,after_path,location,timestamp,operation_time_minutes,gas_data,district,division,area,gas_data_raw,robo_id,waste_collected_kg,blockage_level,,gas_level
135,MH-0020,uploads/MH-0020_before_1753002880_3081.jpg,uploads/MH-0020_after_1753002880_2781.jpg,"17.475539,78.489505",2025-07-20T14:44:40.525037+00:00,29,"{""CO"": 0.88, ""CH4"": 11.75, ""H2S"": 4.15}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.88, ""CH4"": 11.75, ""H2S"": 4.15}",sb_009,10,medium,,medium
136,MH-0020,uploads/MH-0020_before_1753001320_5025.jpg,uploads/MH-0020_after_1753001320_5374.jpg,"17.475539,78.489505",2025-07-20T14:18:40.525037+00:00,16,"{""CO"": 4.38, ""CH4"": 18.74, ""H2S"": 11.32}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.38, ""CH4"": 18.74, ""H2S"": 11.32}",sb_007,3,low,,low
137,MH-0021,uploads/MH-0021_before_1753612660_5223.jpg,uploads/MH-0021_after_1753612660_4852.jpg,"17.474582,78.492712",2025-07-27T16:07:40.525037+00:00,21,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",sb_006,10,medium,,medium
138,MH-0021,uploads/MH-0021_before_1753611520_4051.jpg,uploads/MH-0021_after_1753611520_8724.jpg,"17.474582,78.492712",2025-07-27T15:48:40.525037+00:00,26,"{""CO"": 1.45, ""CH4"": 47.3, ""H2S"": 6.49}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.45, ""CH4"": 47.3, ""H2S"": 6.49}",sb_007,2,high,,high
139,MH-0021,uploads/MH-0021_before_1753610320_3960.jpg,uploads/MH-0021_after_1753610320_5722.jpg,"17.474582,78.492712",2025-07-27T15:28:40.525037+00:00,22,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.82, ""CH4"": 81.35, ""H2S"": 5.78}",sb_001,7,low,,low
140,MH-0022,uploads/MH-0022_before_1752144280_2260.jpg,uploads/MH-0022_after_1752144280_3705.jpg,"17.47454,78.487203",2025-07-10T16:14:40.525037+00:00,15,"{""CO"": 0.21, ""CH4"": 40.12, ""H2S"": 19.52}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.21, ""CH4"": 40.12, ""H2S"": 19.52}",sb_006,10,low,,low
141,MH-0022,uploads/MH-0022_before_1752143320_6039.jpg,uploads/MH-0022_after_1752143320_8622.jpg,"17.47454,78.487203",2025-07-10T15:58:40.525037+00:00,17,"{""CO"": 3.47, ""CH4"": 27.54, ""H2S"": 10.39}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.47, ""CH4"": 27.54, ""H2S"": 10.39}",sb_005,2,low,,low
142,MH-0022,uploads/MH-0022_before_1752141700_9356.jpg,uploads/MH-0022_after_1752141700_7719.jpg,"17.47454,78.487203",2025-07-10T15:31:40.525037+00:00,16,"{""CO"": 2.8, ""CH4"": 69.1, ""H2S"": 6.36}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.8, ""CH4"": 69.1, ""H2S"": 6.36}",sb_009,10,low,,low
143,MH-0022,uploads/MH-0022_before_1752139900_4963.jpg,uploads/MH-0022_after_1752139900_7129.jpg,"17.47454,78.487203",2025-07-10T15:01:40.525037+00:00,26,"{""CO"": 2.92, ""CH4"": 31.99, ""H2S"": 17.9}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.92, ""CH4"": 31.99, ""H2S"": 17.9}",sb_009,7,high,,high
144,MH-0022,uploads/MH-0022_before_1752138340_9962.jpg,uploads/MH-0022_after_1752138340_8654.jpg,"17.47454,78.487203",2025-07-10T14:35:40.525037+00:00,16,"{""CO"": 0.62, ""CH4"": 13.31, ""H2S"": 1.97}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.62, ""CH4"": 13.31, ""H2S"": 1.97}",sb_003,7,low,,low
145,MH-0022,uploads/MH-0022_before_1752137200_5469.jpg,uploads/MH-0022_after_1752137200_4921.jpg,"17.47454,78.487203",2025-07-10T14:16:40.525037+00:00,24,"{""CO"": 3.86, ""CH4"": 23.25, ""H2S"": 9.4}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.86, ""CH4"": 23.25, ""H2S"": 9.4}",sb_010,4,medium,,medium
146,MH-0022,uploads/MH-0022_before_1752135760_4547.jpg,uploads/MH-0022_after_1752135760_5721.jpg,"17.47454,78.487203",2025-07-10T13:52:40.525037+00:00,26,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",sb_002,2,high,,high
147,MH-0022,uploads/MH-0022_before_1752134800_7101.jpg,uploads/MH-0022_after_1752134800_4687.jpg,"17.47454,78.487203",2025-07-10T13:36:40.525037+00:00,29,"{""CO"": 0.07, ""CH4"": 86.71, ""H2S"": 8.01}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.07, ""CH4"": 86.71, ""H2S"": 8.01}",sb_001,5,low,,low
148,MH-0023,uploads/MH-0023_before_1751365900_5005.jpg,uploads/MH-0023_after_1751365900_1488.jpg,"17.473632,78.49286",2025-07-01T16:01:40.525037+00:00,30,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 20.41, ""H2S"": 8.0}",sb_001,8,medium,,medium
149,MH-0023,uploads/MH-0023_before_1751364700_1090.jpg,uploads/MH-0023_after_1751364700_3803.jpg,"17.473632,78.49286",2025-07-01T15:41:40.525037+00:00,28,"{""CO"": 1.52, ""CH4"": 21.51, ""H2S"": 4.19}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.52, ""CH4"": 21.51, ""H2S"": 4.19}",sb_004,3,low,,low
150,MH-0023,uploads/MH-0023_before_1751363320_8340.jpg,uploads/MH-0023_after_1751363320_9062.jpg,"17.473632,78.49286",2025-07-01T15:18:40.525037+00:00,25,"{""CO"": 2.64, ""CH4"": 26.04, ""H2S"": 1.88}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.64, ""CH4"": 26.04, ""H2S"": 1.88}",sb_002,5,medium,,medium
151,MH-0023,uploads/MH-0023_before_1751361640_8998.jpg,uploads/MH-0023_after_1751361640_3546.jpg,"17.473632,78.49286",2025-07-01T14:50:40.525037+00:00,15,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",sb_002,10,high,,high
152,MH-0024,uploads/MH-0024_before_1753612840_7037.jpg,uploads/MH-0024_after_1753612840_1366.jpg,"17.472861,78.495653",2025-07-27T16:10:40.525037+00:00,29,"{""CO"": 2.52, ""CH4"": 36.4, ""H2S"": 0.52}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.52, ""CH4"": 36.4, ""H2S"": 0.52}",sb_001,8,medium,,medium
153,MH-0024,uploads/MH-0024_before_1753611760_7318.jpg,uploads/MH-0024_after_1753611760_7708.jpg,"17.472861,78.495653",2025-07-27T15:52:40.525037+00:00,28,"{""CO"": 3.5, ""CH4"": 78.05, ""H2S"": 2.18}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.5, ""CH4"": 78.05, ""H2S"": 2.18}",sb_008,8,high,,high
154,MH-0024,uploads/MH-0024_before_1753610860_1528.jpg,uploads/MH-0024_after_1753610860_9315.jpg,"17.472861,78.495653",2025-07-27T15:37:40.525037+00:00,20,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.84, ""CH4"": 32.86, ""H2S"": 14.85}",sb_009,2,low,,low
155,MH-0024,uploads/MH-0024_before_1753609300_8013.jpg,uploads/MH-0024_after_1753609300_6442.jpg,"17.472861,78.495653",2025-07-27T15:11:40.525037+00:00,29,"{""CO"": 3.58, ""CH4"": 19.98, ""H2S"": 19.87}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.58, ""CH4"": 19.98, ""H2S"": 19.87}",sb_008,4,high,,high
156,MH-0024,uploads/MH-0024_before_1753607920_6329.jpg,uploads/MH-0024_after_1753607920_1840.jpg,"17.472861,78.495653",2025-07-27T14:48:40.525037+00:00,21,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_006,6,high,,high
157,MH-0024,uploads/MH-0024_before_1753606660_9819.jpg,uploads/MH-0024_after_1753606660_1413.jpg,"17.472861,78.495653",2025-07-27T14:27:40.525037+00:00,22,"{""CO"": 1.5, ""CH4"": 87.01, ""H2S"": 15.11}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.5, ""CH4"": 87.01, ""H2S"": 15.11}",sb_009,3,medium,,medium
158,MH-0024,uploads/MH-0024_before_1753605280_4372.jpg,uploads/MH-0024_after_1753605280_6574.jpg,"17.472861,78.495653",2025-07-27T14:04:40.525037+00:00,24,"{""CO"": 4.74, ""CH4"": 47.69, ""H2S"": 1.1}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.74, ""CH4"": 47.69, ""H2S"": 1.1}",sb_009,10,low,,low
159,MH-0024,uploads/MH-0024_before_1753604140_2281.jpg,uploads/MH-0024_after_1753604140_6306.jpg,"17.472861,78.495653",2025-07-27T13:45:40.525037+00:00,19,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_008,6,low,,low
160,MH-0024,uploads/MH-0024_before_1753603120_8952.jpg,uploads/MH-0024_after_1753603120_4780.jpg,"17.472861,78.495653",2025-07-27T13:28:40.525037+00:00,15,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.77, ""CH4"": 21.12, ""H2S"": 0.17}",sb_006,5,low,,low
161,MH-0025,uploads/MH-0025_before_1752317080_8322.jpg,uploads/MH-0025_after_1752317080_2029.jpg,"17.47463,78.48788",2025-07-12T16:14:40.525037+00:00,29,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",sb_001,8,low,,low
162,MH-0025,uploads/MH-0025_before_1752315460_5991.jpg,uploads/MH-0025_after_1752315460_8311.jpg,"17.47463,78.48788",2025-07-12T15:47:40.525037+00:00,19,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.92, ""CH4"": 63.51, ""H2S"": 19.33}",sb_005,3,low,,low
163,MH-0025,uploads/MH-0025_before_1752313660_1704.jpg,uploads/MH-0025_after_1752313660_1979.jpg,"17.47463,78.48788",2025-07-12T15:17:40.525037+00:00,24,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",sb_005,9,high,,high
164,MH-0025,uploads/MH-0025_before_1752312220_5123.jpg,uploads/MH-0025_after_1752312220_8683.jpg,"17.47463,78.48788",2025-07-12T14:53:40.525037+00:00,23,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",sb_003,10,low,,low
165,MH-0025,uploads/MH-0025_before_1752310960_4345.jpg,uploads/MH-0025_after_1752310960_2856.jpg,"17.47463,78.48788",2025-07-12T14:32:40.525037+00:00,27,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",sb_003,6,high,,high
166,MH-0025,uploads/MH-0025_before_1752309460_4084.jpg,uploads/MH-0025_after_1752309460_1207.jpg,"17.47463,78.48788",2025-07-12T14:07:40.525037+00:00,23,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 10.5, ""H2S"": 7.14}",sb_004,4,high,,high
167,MH-0025,uploads/MH-0025_before_1752307840_9750.jpg,uploads/MH-0025_after_1752307840_2802.jpg,"17.47463,78.48788",2025-07-12T13:40:40.525037+00:00,27,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",sb_010,8,high,,high
168,MH-0026,uploads/MH-0026_before_1752316600_4364.jpg,uploads/MH-0026_after_1752316600_1291.jpg,"17.473351,78.493082",2025-07-12T16:06:40.525037+00:00,30,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.16, ""CH4"": 81.44, ""H2S"": 4.69}",sb_006,9,medium,,medium
169,MH-0026,uploads/MH-0026_before_1752314920_1274.jpg,uploads/MH-0026_after_1752314920_8484.jpg,"17.473351,78.493082",2025-07-12T15:38:40.525037+00:00,28,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",sb_003,10,high,,high
170,MH-0026,uploads/MH-0026_before_1752313360_5106.jpg,uploads/MH-0026_after_1752313360_8453.jpg,"17.473351,78.493082",2025-07-12T15:12:40.525037+00:00,28,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_007,10,low,,low
171,MH-0027,uploads/MH-0027_before_1752057100_1678.jpg,uploads/MH-0027_after_1752057100_4613.jpg,"17.472882,78.490321",2025-07-09T16:01:40.525037+00:00,19,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.85, ""CH4"": 23.19, ""H2S"": 2.5}",sb_005,8,low,,low
172,MH-0027,uploads/MH-0027_before_1752055840_5275.jpg,uploads/MH-0027_after_1752055840_1025.jpg,"17.472882,78.490321",2025-07-09T15:40:40.525037+00:00,27,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",sb_002,3,medium,,medium
173,MH-0027,uploads/MH-0027_before_1752054280_2484.jpg,uploads/MH-0027_after_1752054280_8676.jpg,"17.472882,78.490321",2025-07-09T15:14:40.525037+00:00,19,"{""CO"": 4.41, ""CH4"": 1.51, ""H2S"": 0.63}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.41, ""CH4"": 1.51, ""H2S"": 0.63}",sb_009,9,medium,,medium
174,MH-0027,uploads/MH-0027_before_1752052780_1014.jpg,uploads/MH-0027_after_1752052780_1128.jpg,"17.472882,78.490321",2025-07-09T14:49:40.525037+00:00,21,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.17, ""CH4"": 26.34, ""H2S"": 11.64}",sb_007,5,high,,high
175,MH-0027,uploads/MH-0027_before_1752051040_1001.jpg,uploads/MH-0027_after_1752051040_5864.jpg,"17.472882,78.490321",2025-07-09T14:20:40.525037+00:00,25,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",sb_004,5,low,,low
176,MH-0027,uploads/MH-0027_before_1752049480_4701.jpg,uploads/MH-0027_after_1752049480_8489.jpg,"17.472882,78.490321",2025-07-09T13:54:40.525037+00:00,19,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",sb_002,6,medium,,medium
177,MH-0027,uploads/MH-0027_before_1752048220_6846.jpg,uploads/MH-0027_after_1752048220_4135.jpg,"17.472882,78.490321",2025-07-09T13:33:40.525037+00:00,26,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.38, ""CH4"": 19.71, ""H2S"": 3.54}",sb_004,5,high,,high
178,MH-0027,uploads/MH-0027_before_1752046720_3698.jpg,uploads/MH-0027_after_1752046720_5233.jpg,"17.472882,78.490321",2025-07-09T13:08:40.525037+00:00,28,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_008,4,low,,low
179,MH-0027,uploads/MH-0027_before_1752045760_9992.jpg,uploads/MH-0027_after_1752045760_8366.jpg,"17.472882,78.490321",2025-07-09T12:52:40.525037+00:00,15,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.45, ""CH4"": 92.13, ""H2S"": 19.12}",sb_006,7,high,,high
180,MH-0027,uploads/MH-0027_before_1752044680_3624.jpg,uploads/MH-0027_after_1752044680_3601.jpg,"17.472882,78.490321",2025-07-09T12:34:40.525037+00:00,29,"{""CO"": 0.21, ""CH4"": 25.22, ""H2S"": 12.25}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.21, ""CH4"": 25.22, ""H2S"": 12.25}",sb_005,8,high,,high
181,MH-0028,uploads/MH-0028_before_1752057340_1766.jpg,uploads/MH-0028_after_1752057340_5156.jpg,"17.47299,78.495746",2025-07-09T16:05:40.525037+00:00,20,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.75, ""CH4"": 64.68, ""H2S"": 18.84}",sb_006,8,low,,low
182,MH-0028,uploads/MH-0028_before_1752056380_8489.jpg,uploads/MH-0028_after_1752056380_1123.jpg,"17.47299,78.495746",2025-07-09T15:49:40.525037+00:00,27,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.34, ""CH4"": 30.59, ""H2S"": 15.92}",sb_006,4,low,,low
183,MH-0028,uploads/MH-0028_before_1752054580_6808.jpg,uploads/MH-0028_after_1752054580_1598.jpg,"17.47299,78.495746",2025-07-09T15:19:40.525037+00:00,20,"{""CO"": 3.15, ""CH4"": 67.44, ""H2S"": 4.59}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.15, ""CH4"": 67.44, ""H2S"": 4.59}",sb_001,4,high,,high
184,MH-0028,uploads/MH-0028_before_1752053260_9693.jpg,uploads/MH-0028_after_1752053260_4637.jpg,"17.47299,78.495746",2025-07-09T14:57:40.525037+00:00,23,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.68, ""CH4"": 35.39, ""H2S"": 17.27}",sb_006,5,medium,,medium
185,MH-0028,uploads/MH-0028_before_1752051460_7458.jpg,uploads/MH-0028_after_1752051460_8399.jpg,"17.47299,78.495746",2025-07-09T14:27:40.525037+00:00,22,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",sb_003,3,high,,high
186,MH-0028,uploads/MH-0028_before_1752050320_9548.jpg,uploads/MH-0028_after_1752050320_1385.jpg,"17.47299,78.495746",2025-07-09T14:08:40.525037+00:00,29,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",sb_008,9,high,,high
187,MH-0028,uploads/MH-0028_before_1752048820_3520.jpg,uploads/MH-0028_after_1752048820_2163.jpg,"17.47299,78.495746",2025-07-09T13:43:40.525037+00:00,20,"{""CO"": 4.06, ""CH4"": 36.18, ""H2S"": 3.51}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.06, ""CH4"": 36.18, ""H2S"": 3.51}",sb_001,3,medium,,medium
188,MH-0028,uploads/MH-0028_before_1752047920_7122.jpg,uploads/MH-0028_after_1752047920_9622.jpg,"17.47299,78.495746",2025-07-09T13:28:40.525037+00:00,18,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.66, ""CH4"": 59.68, ""H2S"": 19.87}",sb_005,3,high,,high
189,MH-0028,uploads/MH-0028_before_1752047020_5296.jpg,uploads/MH-0028_after_1752047020_5137.jpg,"17.47299,78.495746",2025-07-09T13:13:40.525037+00:00,19,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.91, ""CH4"": 47.54, ""H2S"": 9.86}",sb_002,6,medium,,medium
190,MH-0028,uploads/MH-0028_before_1752045640_9015.jpg,uploads/MH-0028_after_1752045640_8147.jpg,"17.47299,78.495746",2025-07-09T12:50:40.525037+00:00,20,"{""CO"": 1.03, ""CH4"": 56.71, ""H2S"": 10.77}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 56.71, ""H2S"": 10.77}",sb_006,2,high,,high
191,MH-0029,uploads/MH-0029_before_1752057220_3064.jpg,uploads/MH-0029_after_1752057220_1912.jpg,"17.473066,78.485909",2025-07-09T16:03:40.540667+00:00,21,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",sb_006,7,high,,high
192,MH-0029,uploads/MH-0029_before_1752056020_7408.jpg,uploads/MH-0029_after_1752056020_4553.jpg,"17.473066,78.485909",2025-07-09T15:43:40.540667+00:00,29,"{""CO"": 2.82, ""CH4"": 36.83, ""H2S"": 13.82}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.82, ""CH4"": 36.83, ""H2S"": 13.82}",sb_002,6,high,,high
193,MH-0029,uploads/MH-0029_before_1752055000_3818.jpg,uploads/MH-0029_after_1752055000_4660.jpg,"17.473066,78.485909",2025-07-09T15:26:40.540667+00:00,20,"{""CO"": 2.14, ""CH4"": 50.1, ""H2S"": 15.0}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.14, ""CH4"": 50.1, ""H2S"": 15.0}",sb_005,7,low,,low
194,MH-0030,uploads/MH-0030_before_1753008340_9904.jpg,uploads/MH-0030_after_1753008340_8161.jpg,"17.476219,78.495534",2025-07-20T16:15:40.540667+00:00,17,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",sb_008,2,high,,high
195,MH-0030,uploads/MH-0030_before_1753006960_6654.jpg,uploads/MH-0030_after_1753006960_2218.jpg,"17.476219,78.495534",2025-07-20T15:52:40.540667+00:00,28,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.94, ""CH4"": 40.04, ""H2S"": 12.0}",sb_002,7,medium,,medium
196,MH-0030,uploads/MH-0030_before_1753005340_3900.jpg,uploads/MH-0030_after_1753005340_3435.jpg,"17.476219,78.495534",2025-07-20T15:25:40.540667+00:00,27,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",sb_005,6,low,,low
197,MH-0030,uploads/MH-0030_before_1753004440_5327.jpg,uploads/MH-0030_after_1753004440_2636.jpg,"17.476219,78.495534",2025-07-20T15:10:40.540667+00:00,19,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",sb_007,4,high,,high
198,MH-0030,uploads/MH-0030_before_1753002700_6693.jpg,uploads/MH-0030_after_1753002700_8222.jpg,"17.476219,78.495534",2025-07-20T14:41:40.540667+00:00,19,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.88, ""CH4"": 12.42, ""H2S"": 13.95}",sb_005,2,medium,,medium
199,MH-0031,uploads/MH-0031_before_1752921400_4061.jpg,uploads/MH-0031_after_1752921400_6291.jpg,"17.47461,78.495031",2025-07-19T16:06:40.540667+00:00,27,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",sb_002,10,medium,,medium
200,MH-0031,uploads/MH-0031_before_1752920140_8949.jpg,uploads/MH-0031_after_1752920140_9916.jpg,"17.47461,78.495031",2025-07-19T15:45:40.540667+00:00,15,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.39, ""CH4"": 83.98, ""H2S"": 11.66}",sb_010,6,medium,,medium
201,MH-0031,uploads/MH-0031_before_1752919060_4620.jpg,uploads/MH-0031_after_1752919060_5906.jpg,"17.47461,78.495031",2025-07-19T15:27:40.540667+00:00,27,"{""CO"": 0.06, ""CH4"": 9.64, ""H2S"": 15.04}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.06, ""CH4"": 9.64, ""H2S"": 15.04}",sb_001,4,low,,low
